snapshot,run,cost,path,time_s,mean_cost,std_cost,total_aco_time_s
48,1,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,4.105846643447876,0.0549358594417572,0.03235012332588527,354.6493992805481
48,2,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,4.749422788619995,0.0549358594417572,0.03235012332588527,354.6493992805481
48,3,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,5.6463072299957275,0.0549358594417572,0.03235012332588527,354.6493992805481
48,4,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,5.825852870941162,0.0549358594417572,0.03235012332588527,354.6493992805481
48,5,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,5.789807558059692,0.0549358594417572,0.03235012332588527,354.6493992805481
48,6,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,6.33565354347229,0.0549358594417572,0.03235012332588527,354.6493992805481
48,7,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,17.000056743621826,0.0549358594417572,0.03235012332588527,354.6493992805481
48,8,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,13.405934810638428,0.0549358594417572,0.03235012332588527,354.6493992805481
48,9,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,14.113927125930786,0.0549358594417572,0.03235012332588527,354.6493992805481
48,10,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,13.63027024269104,0.0549358594417572,0.03235012332588527,354.6493992805481
48,11,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,13.480473041534424,0.0549358594417572,0.03235012332588527,354.6493992805481
48,12,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,13.030608415603638,0.0549358594417572,0.03235012332588527,354.6493992805481
48,13,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,12.17800259590149,0.0549358594417572,0.03235012332588527,354.6493992805481
48,14,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,13.093430757522583,0.0549358594417572,0.03235012332588527,354.6493992805481
48,15,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,12.814719438552856,0.0549358594417572,0.03235012332588527,354.6493992805481
48,16,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,12.692278385162354,0.0549358594417572,0.03235012332588527,354.6493992805481
48,17,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,13.805199384689331,0.0549358594417572,0.03235012332588527,354.6493992805481
48,18,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,13.785936832427979,0.0549358594417572,0.03235012332588527,354.6493992805481
48,19,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,12.977706909179688,0.0549358594417572,0.03235012332588527,354.6493992805481
48,20,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,12.895973682403564,0.0549358594417572,0.03235012332588527,354.6493992805481
48,21,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,12.641666173934937,0.0549358594417572,0.03235012332588527,354.6493992805481
48,22,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,12.741125583648682,0.0549358594417572,0.03235012332588527,354.6493992805481
48,23,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,12.74860668182373,0.0549358594417572,0.03235012332588527,354.6493992805481
48,24,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,12.864526510238647,0.0549358594417572,0.03235012332588527,354.6493992805481
48,25,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,12.565380096435547,0.0549358594417572,0.03235012332588527,354.6493992805481
48,26,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,13.606526374816895,0.0549358594417572,0.03235012332588527,354.6493992805481
48,27,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,13.729533672332764,0.0549358594417572,0.03235012332588527,354.6493992805481
48,28,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,13.284834861755371,0.0549358594417572,0.03235012332588527,354.6493992805481
48,29,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,15.312009811401367,0.0549358594417572,0.03235012332588527,354.6493992805481
48,30,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,13.797780513763428,0.0549358594417572,0.03235012332588527,354.6493992805481
