snapshot,run,cost,path,time_s,mean_cost,std_cost,total_aco_time_s
48,1,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,0.10638880729675293,0.0368007468064626,0.02375253615797625,2.940277099609375
48,2,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,0.08411478996276855,0.0368007468064626,0.02375253615797625,2.940277099609375
48,3,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,0.0942540168762207,0.0368007468064626,0.02375253615797625,2.940277099609375
48,4,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,0.08954596519470215,0.0368007468064626,0.02375253615797625,2.940277099609375
48,5,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,0.08554196357727051,0.0368007468064626,0.02375253615797625,2.940277099609375
48,6,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,0.08839035034179688,0.0368007468064626,0.02375253615797625,2.940277099609375
48,7,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,0.08756017684936523,0.0368007468064626,0.02375253615797625,2.940277099609375
48,8,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,0.08580493927001953,0.0368007468064626,0.02375253615797625,2.940277099609375
48,9,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,0.07929658889770508,0.0368007468064626,0.02375253615797625,2.940277099609375
48,10,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,0.08951735496520996,0.0368007468064626,0.02375253615797625,2.940277099609375
48,11,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,0.08939361572265625,0.0368007468064626,0.02375253615797625,2.940277099609375
48,12,0.02514868974685669,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 8 → 7 → 16 → 15,0.09237980842590332,0.0368007468064626,0.02375253615797625,2.940277099609375
48,13,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,0.10382604598999023,0.0368007468064626,0.02375253615797625,2.940277099609375
48,14,0.02514868974685669,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 8 → 7 → 16 → 15,0.10937976837158203,0.0368007468064626,0.02375253615797625,2.940277099609375
48,15,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,0.12917184829711914,0.0368007468064626,0.02375253615797625,2.940277099609375
48,16,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,0.1240532398223877,0.0368007468064626,0.02375253615797625,2.940277099609375
48,17,0.02514868974685669,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 8 → 7 → 16 → 15,0.1184229850769043,0.0368007468064626,0.02375253615797625,2.940277099609375
48,18,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,0.09856152534484863,0.0368007468064626,0.02375253615797625,2.940277099609375
48,19,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,0.11267828941345215,0.0368007468064626,0.02375253615797625,2.940277099609375
48,20,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,0.10833907127380371,0.0368007468064626,0.02375253615797625,2.940277099609375
48,21,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,0.09831953048706055,0.0368007468064626,0.02375253615797625,2.940277099609375
48,22,0.08274973630905151,1 → 2 → 18 → 17 → 16 → 15,0.09793233871459961,0.0368007468064626,0.02375253615797625,2.940277099609375
48,23,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,0.08790802955627441,0.0368007468064626,0.02375253615797625,2.940277099609375
48,24,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,0.09663081169128418,0.0368007468064626,0.02375253615797625,2.940277099609375
48,25,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,0.08936238288879395,0.0368007468064626,0.02375253615797625,2.940277099609375
48,26,0.02514868974685669,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 8 → 7 → 16 → 15,0.08837151527404785,0.0368007468064626,0.02375253615797625,2.940277099609375
48,27,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,0.09212279319763184,0.0368007468064626,0.02375253615797625,2.940277099609375
48,28,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,0.11325955390930176,0.0368007468064626,0.02375253615797625,2.940277099609375
48,29,0.02514868974685669,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 8 → 7 → 16 → 15,0.10731363296508789,0.0368007468064626,0.02375253615797625,2.940277099609375
48,30,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,0.09243535995483398,0.0368007468064626,0.02375253615797625,2.940277099609375
