snapshot,run,cost,path,time_s,mean_cost,std_cost,total_aco_time_s
48,1,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,1.233295202255249,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,2,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,1.2509679794311523,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,3,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,1.117640495300293,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,4,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,1.3048858642578125,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,5,0.02514868974685669,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 8 → 7 → 16 → 15,1.1925737857818604,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,6,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,1.472553014755249,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,7,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,1.949765920639038,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,8,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,1.944361925125122,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,9,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,2.170783281326294,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,10,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,2.0628273487091064,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,11,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,1.7306015491485596,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,12,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,2.0685834884643555,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,13,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,2.478368043899536,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,14,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,2.4287269115448,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,15,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,2.2694308757781982,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,16,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,1.967778205871582,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,17,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,1.4456813335418701,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,18,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,1.5003302097320557,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,19,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,1.8640270233154297,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,20,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,1.3638889789581299,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,21,0.01856386661529541,1 → 2 → 18 → 19 → 20 → 11 → 12 → 13 → 14 → 15,1.560509204864502,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,22,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,2.3630223274230957,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,23,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,2.2869575023651123,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,24,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,2.4387271404266357,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,25,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,2.019073724746704,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,26,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,2.78962779045105,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,27,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,2.105233669281006,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,28,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,2.098268985748291,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,29,0.028532237529754638,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 13 → 14 → 15,2.4567184448242188,0.02605871605873108,0.0051422329557600874,57.59078812599182
48,30,0.030893892765045165,1 → 2 → 18 → 19 → 20 → 11 → 10 → 9 → 8 → 7 → 16 → 15,2.6555778980255127,0.02605871605873108,0.0051422329557600874,57.59078812599182
