snapshot,run,cost,path,mean,std,time,algorithm,lsd_link_load,mean_network_delay,route_delay,route_load
9,11,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.851691246032715,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,12,0.015874207019805908,15 → 16 → 7 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.5950446128845215,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,13,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.8062822818756104,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,14,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.6886425018310547,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,15,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.7477145195007324,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,16,0.015874207019805908,15 → 16 → 7 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.537118434906006,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,17,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.8438525199890137,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,18,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.665518045425415,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,19,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.782013177871704,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,20,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.7423341274261475,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,21,0.015874207019805908,15 → 16 → 7 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,3.255434513092041,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,22,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.7379207611083984,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,23,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.6993966102600098,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,24,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.9873080253601074,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,25,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,3.4872090816497803,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,26,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,3.298264503479004,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,27,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,2.948986291885376,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,28,0.015874207019805908,15 → 16 → 7 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,3.1649556159973145,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,29,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,4.741138696670532,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
9,30,0.01689600944519043,15 → 14 → 13 → 8 → 9 → 10 → 3 → 2 → 1,0.016623528798421223,0.0004595826624930037,3.40645170211792,ACO,1.6553500920722327e-05,0.006815976426408098,0.03128817081451416,9.76e-05
