snapshot,run,cost,path,mean,std,time
5,1,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,2,0.03904062509536743,15 → 5 → 6 → 7 → 8 → 9 → 10 → 3 → 2 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,3,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,4,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,5,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,6,0.023232758045196533,15 → 14 → 4 → 3 → 2 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,7,0.038855791091918945,15 → 5 → 6 → 7 → 8 → 13 → 12 → 11 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,8,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,9,0.02360314130783081,15 → 16 → 17 → 18 → 2 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,10,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,11,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,12,0.038855791091918945,15 → 5 → 6 → 7 → 8 → 13 → 12 → 11 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,13,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,14,0.038855791091918945,15 → 5 → 6 → 7 → 8 → 13 → 12 → 11 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,15,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,16,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,17,0.03983879089355469,15 → 5 → 6 → 7 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,18,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,19,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,20,0.04990875720977783,15 → 14 → 4 → 3 → 10 → 9 → 8 → 13 → 12 → 11 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,21,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,22,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,23,0.021770596504211426,15 → 5 → 4 → 3 → 2 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,24,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,25,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,26,0.031781136989593506,15 → 14 → 4 → 3 → 10 → 11 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,27,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,28,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,29,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
5,30,0.028254330158233643,15 → 16 → 17 → 18 → 19 → 20 → 1,0.030360992749532065,0.005944621203205275,0.2857987880706787
