snapshot,run,cost,path,mean,std,time
5,1,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,2,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,3,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,4,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,5,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,6,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,7,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,8,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,9,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,10,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,11,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,12,0.024664878845214844,15 → 16 → 7 → 8 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,13,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,14,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,15,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,16,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,17,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,18,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,19,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,20,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,21,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,22,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,23,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,24,0.024664878845214844,15 → 16 → 7 → 8 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,25,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,26,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,27,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,28,0.024664878845214844,15 → 16 → 7 → 8 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,29,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
5,30,0.02019047737121582,15 → 14 → 13 → 12 → 11 → 20 → 1,0.020637917518615722,0.0013652677530296533,6.5115954875946045
