snapshot,run,cost,path,mean,std,time
5,1,0.015391290187835693,15 → 16 → 17 → 18 → 2 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,2,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,3,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,4,0.015391290187835693,15 → 16 → 17 → 18 → 2 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,5,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,6,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,7,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,8,0.015391290187835693,15 → 16 → 17 → 18 → 2 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,9,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,10,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,11,0.015391290187835693,15 → 16 → 17 → 18 → 2 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,12,0.01607424020767212,15 → 16 → 17 → 18 → 19 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,13,0.015391290187835693,15 → 16 → 17 → 18 → 2 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,14,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,15,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,16,0.01607424020767212,15 → 16 → 17 → 18 → 19 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,17,0.015391290187835693,15 → 16 → 17 → 18 → 2 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,18,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,19,0.01607424020767212,15 → 16 → 17 → 18 → 19 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,20,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,21,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,22,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,23,0.015391290187835693,15 → 16 → 17 → 18 → 2 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,24,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,25,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,26,0.015391290187835693,15 → 16 → 17 → 18 → 2 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,27,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,28,0.015391290187835693,15 → 16 → 17 → 18 → 2 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,29,0.017580628395080566,15 → 14 → 13 → 12 → 11 → 20 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
5,30,0.015391290187835693,15 → 16 → 17 → 18 → 2 → 1,0.016700210173924764,0.0010419733706011985,1.4145984649658203
