snapshot,run,cost,path,mean,std,time
5,1,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,2,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,3,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,4,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,5,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,6,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,7,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,8,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,9,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,10,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,11,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,12,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,13,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,14,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,15,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,16,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,17,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,18,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,19,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,20,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,21,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,22,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,23,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,24,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,25,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,26,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,27,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,28,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,29,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
5,30,0.024009406566619873,15 → 14 → 13 → 12 → 11 → 10 → 3 → 2 → 1,0.024009406566619873,0.0,4.979542970657349
