snapshot,run,cost,path,mean,std,time
5,1,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,2,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,3,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,4,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,5,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,6,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,7,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,8,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,9,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,10,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,11,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,12,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,13,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,14,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,15,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,16,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,17,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,18,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,19,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,20,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,21,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,22,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,23,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,24,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,25,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,26,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,27,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,28,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,29,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
5,30,0.009649276733398438,15 → 14 → 4 → 3 → 2 → 1,0.009649276733398438,0.0,1.7242887020111084
